,INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location,new_date,year,date,first_or_second_half_of_year,crime
287837,I152104489,1845,Drug Violation,DRUGS - POSS CLASS D,A15,59,,2015-12-18 20:45:00,2015,12,Friday,20,Part Two,AUSTIN ST,42.37507158,-71.06517497,"(42.37507158, -71.06517497)",12,2015,2015.12,2015.2,weed
287870,I152104458,1845,Drug Violation,DRUGS - POSS CLASS D,E18,530,,2015-12-18 18:54:00,2015,12,Friday,18,Part Two,SPRAGUE ST,42.23798912,-71.13535351,"(42.23798912, -71.13535351)",12,2015,2015.12,2015.2,weed
287954,I152104370,1845,Drug Violation,DRUGS - POSS CLASS D,C11,336,,2015-12-18 05:30:00,2015,12,Friday,5,Part Two,BOWDOIN ST,42.30489287,-71.06878988,"(42.30489287, -71.06878988)",12,2015,2015.12,2015.2,weed
288156,I152104142,1845,Drug Violation,DRUGS - POSS CLASS D,A7,26,,2015-12-17 21:30:00,2015,12,Thursday,21,Part Two,CONDOR ST,42.38260122,-71.03930935,"(42.38260122, -71.03930935)",12,2015,2015.12,2015.2,weed
288173,I152104124,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,D14,803,,2015-12-17 19:56:00,2015,12,Thursday,19,Part Two,PENNIMAN RD,42.35551241,-71.13653726,"(42.35551241, -71.13653726)",12,2015,2015.12,2015.2,weed
288455,I152103831,1845,Drug Violation,DRUGS - POSS CLASS D,E5,722,,2015-12-16 19:00:00,2015,12,Wednesday,19,Part Two,BAKER ST,42.27579337,-71.167152,"(42.27579337, -71.16715200)",12,2015,2015.12,2015.2,weed
288739,I152103513,1845,Drug Violation,DRUGS - POSS CLASS D,E5,695,,2015-12-15 18:23:00,2015,12,Tuesday,18,Part Two,CENTRE ST,42.28614707,-71.1548788,"(42.28614707, -71.15487880)",12,2015,2015.12,2015.2,weed
288885,I152103348,1845,Drug Violation,DRUGS - POSS CLASS D,A1,70,,2015-12-15 09:53:00,2015,12,Tuesday,9,Part Two,CHARLES ST,42.30060543,-71.06126785,"(42.30060543, -71.06126785)",12,2015,2015.12,2015.2,weed
289020,I152103199,1845,Drug Violation,DRUGS - POSS CLASS D,A15,55,,2015-12-14 13:00:00,2015,12,Monday,13,Part Two,SCHOOL ST,42.37796835,-71.06415861,"(42.37796835, -71.06415861)",12,2015,2015.12,2015.2,weed
289062,I152103159,1845,Drug Violation,DRUGS - POSS CLASS D,B3,458,,2015-12-14 15:04:00,2015,12,Monday,15,Part Two,ELLINGTON ST,42.30258109,-71.08476629,"(42.30258109, -71.08476629)",12,2015,2015.12,2015.2,weed
289063,I152103159,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B3,458,,2015-12-14 15:04:00,2015,12,Monday,15,Part Two,ELLINGTON ST,42.30258109,-71.08476629,"(42.30258109, -71.08476629)",12,2015,2015.12,2015.2,weed
289218,I152102973,1845,Drug Violation,DRUGS - POSS CLASS D,C6,915,,2015-12-13 21:54:00,2015,12,Sunday,21,Part Two,REV RICHARD A BURKE ST,42.33159837,-71.05159631,"(42.33159837, -71.05159631)",12,2015,2015.12,2015.2,weed
289260,I152102916,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C11,402,,2015-12-13 16:41:00,2015,12,Sunday,16,Part Two,DORCHESTER AVE,42.28526024,-71.06444063,"(42.28526024, -71.06444063)",12,2015,2015.12,2015.2,weed
289267,I152102909,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C11,402,,2015-12-13 16:05:00,2015,12,Sunday,16,Part Two,DORCHESTER AVE,42.28526024,-71.06444063,"(42.28526024, -71.06444063)",12,2015,2015.12,2015.2,weed
289462,I152102689,1845,Drug Violation,DRUGS - POSS CLASS D,E13,509,,2015-12-12 18:15:00,2015,12,Saturday,18,Part Two,WACHUSETT ST,42.29592712,-71.11376207,"(42.29592712, -71.11376207)",12,2015,2015.12,2015.2,weed
289517,I152102636,1845,Drug Violation,DRUGS - POSS CLASS D,B3,427,,2015-12-12 16:19:00,2015,12,Saturday,16,Part Two,BLUE HILL AVE,42.27928843,-71.09300341,"(42.27928843, -71.09300341)",12,2015,2015.12,2015.2,weed
289598,I152102547,1845,Drug Violation,DRUGS - POSS CLASS D,E5,672,,2015-12-12 10:33:00,2015,12,Saturday,10,Part Two,ROBERT ST,42.28838246,-71.13543129,"(42.28838246, -71.13543129)",12,2015,2015.12,2015.2,weed
289850,I152102276,1845,Drug Violation,DRUGS - POSS CLASS D,B3,357,,2015-12-11 12:25:00,2015,12,Friday,12,Part Two,GAYLORD ST,42.29864216,-71.0731233,"(42.29864216, -71.07312330)",12,2015,2015.12,2015.2,weed
290062,I152102043,1845,Drug Violation,DRUGS - POSS CLASS D,C11,254,,2015-12-10 14:27:00,2015,12,Thursday,14,Part Two,BAY ST,42.31134419,-71.05758029,"(42.31134419, -71.05758029)",12,2015,2015.12,2015.2,weed
290426,I152101637,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B2, ,,2015-12-08 22:35:00,2015,12,Tuesday,22,Part Two,MARVIN ST,,,"(0.00000000, 0.00000000)",12,2015,2015.12,2015.2,weed
290623,I152101423,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,E18, ,,2015-12-08 16:20:00,2015,12,Tuesday,16,Part Two,,,,"(0.00000000, 0.00000000)",12,2015,2015.12,2015.2,weed
290640,I152101406,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B3,465,,2015-12-07 00:00:00,2015,12,Monday,0,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)",12,2015,2015.12,2015.2,weed
290652,I152101398,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,E5,713,,2015-12-08 14:59:00,2015,12,Tuesday,14,Part Two,GROVE ST,42.26144119,-71.15709739,"(42.26144119, -71.15709739)",12,2015,2015.12,2015.2,weed
290774,I152101267,1845,Drug Violation,DRUGS - POSS CLASS D,E13,912,,2015-12-08 06:10:00,2015,12,Tuesday,6,Part Two,CENTRE ST,42.32287413,-71.10155354,"(42.32287413, -71.10155354)",12,2015,2015.12,2015.2,weed
290787,I152101251,1845,Drug Violation,DRUGS - POSS CLASS D,E13,930,,2015-12-08 01:00:00,2015,12,Tuesday,1,Part Two,COLUMBUS AVE,42.31525065,-71.09772652,"(42.31525065, -71.09772652)",12,2015,2015.12,2015.2,weed
290997,I152101015,1845,Drug Violation,DRUGS - POSS CLASS D,E13,572,,2015-12-07 11:38:00,2015,12,Monday,11,Part Two,DIXWELL ST,42.31433402,-71.09791405,"(42.31433402, -71.09791405)",12,2015,2015.12,2015.2,weed
291195,I152100797,1845,Drug Violation,DRUGS - POSS CLASS D,A7,26,,2015-12-06 15:00:00,2015,12,Sunday,15,Part Two,EUTAW ST,42.3786362,-71.03960864,"(42.37863620, -71.03960864)",12,2015,2015.12,2015.2,weed
291196,I152100796,1845,Drug Violation,DRUGS - POSS CLASS D,A7,17,,2015-12-06 13:30:00,2015,12,Sunday,13,Part Two,TRENTON ST,42.38125355,-71.03009876,"(42.38125355, -71.03009876)",12,2015,2015.12,2015.2,weed
291353,I152100606,1845,Drug Violation,DRUGS - POSS CLASS D,B2,302,,2015-12-05 18:20:00,2015,12,Saturday,18,Part Two,CENTRE ST,42.32490692,-71.09825828,"(42.32490692, -71.09825828)",12,2015,2015.12,2015.2,weed
291604,I152100315,1845,Drug Violation,DRUGS - POSS CLASS D,A15,43,,2015-12-04 21:54:00,2015,12,Friday,21,Part Two,MEDFORD ST,42.37967066,-71.05894591,"(42.37967066, -71.05894591)",12,2015,2015.12,2015.2,weed
291606,I152100312,1845,Drug Violation,DRUGS - POSS CLASS D,E18,494,,2015-12-04 17:01:00,2015,12,Friday,17,Part Two,RIVER ST,42.25940183,-71.1173157,"(42.25940183, -71.11731570)",12,2015,2015.12,2015.2,weed
291707,I152100202,1845,Drug Violation,DRUGS - POSS CLASS D,A15,44,,2015-12-04 15:28:00,2015,12,Friday,15,Part Two,MEDFORD ST,42.38048207,-71.06087725,"(42.38048207, -71.06087725)",12,2015,2015.12,2015.2,weed
291741,I152100165,1845,Drug Violation,DRUGS - POSS CLASS D,C11,257,,2015-12-04 13:12:00,2015,12,Friday,13,Part Two,CAMERON ST,42.31122034,-71.06267698,"(42.31122034, -71.06267698)",12,2015,2015.12,2015.2,weed
291753,I152100148,1845,Drug Violation,DRUGS - POSS CLASS D,C11,334,,2015-12-04 13:09:00,2015,12,Friday,13,Part Two,TOVAR ST,42.3102849,-71.06348374,"(42.31028490, -71.06348374)",12,2015,2015.12,2015.2,weed
291782,I152100114,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C11,289,,2015-12-04 11:59:00,2015,12,Friday,11,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)",12,2015,2015.12,2015.2,weed
291891,I152099985,1845,Drug Violation,DRUGS - POSS CLASS D,E13,639,,2015-12-03 19:51:00,2015,12,Thursday,19,Part Two,NOTRE DAME ST,42.31852698,-71.09664983,"(42.31852698, -71.09664983)",12,2015,2015.12,2015.2,weed
291965,I152099899,1845,Drug Violation,DRUGS - POSS CLASS D,C11, ,,2015-12-03 16:41:00,2015,12,Thursday,16,Part Two,,,,"(0.00000000, 0.00000000)",12,2015,2015.12,2015.2,weed
291980,I152099885,1845,Drug Violation,DRUGS - POSS CLASS D,C11,394,,2015-12-03 15:46:00,2015,12,Thursday,15,Part Two,BUSHNELL ST,42.28372833,-71.06250049,"(42.28372833, -71.06250049)",12,2015,2015.12,2015.2,weed
291981,I152099885,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C11,394,,2015-12-03 15:46:00,2015,12,Thursday,15,Part Two,BUSHNELL ST,42.28372833,-71.06250049,"(42.28372833, -71.06250049)",12,2015,2015.12,2015.2,weed
292027,I152099836,1845,Drug Violation,DRUGS - POSS CLASS D,B3,432,,2015-12-03 12:52:00,2015,12,Thursday,12,Part Two,BALLOU AVE,42.2876304,-71.08067304,"(42.28763040, -71.08067304)",12,2015,2015.12,2015.2,weed
292187,I152099650,1845,Drug Violation,DRUGS - POSS CLASS D,B3,430,,2015-12-02 18:19:00,2015,12,Wednesday,18,Part Two,LUCERNE ST,42.28610091,-71.08875949,"(42.28610091, -71.08875949)",12,2015,2015.12,2015.2,weed
292194,I152099644,1845,Drug Violation,DRUGS - POSS CLASS D,A7,26,,2015-12-02 19:19:00,2015,12,Wednesday,19,Part Two,BORDER ST,42.38229155,-71.04036424,"(42.38229155, -71.04036424)",12,2015,2015.12,2015.2,weed
292283,I152099545,1845,Drug Violation,DRUGS - POSS CLASS D,B2,603,,2015-12-02 14:04:00,2015,12,Wednesday,14,Part Two,TREMONT ST,42.33380683,-71.10377843,"(42.33380683, -71.10377843)",12,2015,2015.12,2015.2,weed
292478,I152099336,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B2,911,,2015-12-01 19:27:00,2015,12,Tuesday,19,Part Two,ANNUNCIATION RD,42.33506218,-71.09316781,"(42.33506218, -71.09316781)",12,2015,2015.12,2015.2,weed
292500,I152099312,1845,Drug Violation,DRUGS - POSS CLASS D,E18,539,,2015-12-01 17:08:00,2015,12,Tuesday,17,Part Two,BRAINARD ST,42.2543012,-71.13396724,"(42.25430120, -71.13396724)",12,2015,2015.12,2015.2,weed
292602,I152099193,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B3,406,,2015-12-01 10:08:00,2015,12,Tuesday,10,Part Two,LEDGEBROOK RD,42.27000477,-71.08334734,"(42.27000477, -71.08334734)",12,2015,2015.12,2015.2,weed
292661,I152099125,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,D14,784,,2015-12-01 08:45:00,2015,12,Tuesday,8,Part Two,WARREN ST,42.34988575,-71.14522971,"(42.34988575, -71.14522971)",12,2015,2015.12,2015.2,weed
292673,I152099111,1845,Drug Violation,DRUGS - POSS CLASS D,E13,573,,2015-12-01 08:25:00,2015,12,Tuesday,8,Part Two,MCBRIDE ST,42.30581531,-71.109627,"(42.30581531, -71.10962700)",12,2015,2015.12,2015.2,weed
292828,I152098934,1845,Drug Violation,DRUGS - POSS CLASS D,D14,784,,2015-11-30 10:00:00,2015,11,Monday,10,Part Two,WARREN ST,42.34988575,-71.14522971,"(42.34988575, -71.14522971)",11,2015,2015.11,2015.2,weed
293346,I152098364,1845,Drug Violation,DRUGS - POSS CLASS D,C11,370,,2015-11-28 02:13:00,2015,11,Saturday,2,Part Two,WILLIAM T MORRISSEY BLVD,42.29507166,-71.04749709,"(42.29507166, -71.04749709)",11,2015,2015.11,2015.2,weed
293701,I152097968,1845,Drug Violation,DRUGS - POSS CLASS D,B3,475,,2015-11-26 04:36:00,2015,11,Thursday,4,Part Two,CUMMINS HWY,42.27056677,-71.10100994,"(42.27056677, -71.10100994)",11,2015,2015.11,2015.2,weed
293804,I152097860,1845,Drug Violation,DRUGS - POSS CLASS D,E18,534,,2015-11-25 16:36:00,2015,11,Wednesday,16,Part Two,NEPONSET VALLEY PKWY,42.24513854,-71.13631443,"(42.24513854, -71.13631443)",11,2015,2015.11,2015.2,weed
293939,I152097715,1845,Drug Violation,DRUGS - POSS CLASS D,B2, ,,2015-11-25 10:45:00,2015,11,Wednesday,10,Part Two,HUMBOLDT AVE,,,"(0.00000000, 0.00000000)",11,2015,2015.11,2015.2,weed
294211,I152097384,1845,Drug Violation,DRUGS - POSS CLASS D,B2,901,,2015-11-24 02:00:00,2015,11,Tuesday,2,Part Two,MCGREEVEY WAY,42.33528037,-71.0987126,"(42.33528037, -71.09871260)",11,2015,2015.11,2015.2,weed
294296,I152097290,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B3,418,,2015-11-23 18:42:00,2015,11,Monday,18,Part Two,MAXWELL ST,42.28161533,-71.08086179,"(42.28161533, -71.08086179)",11,2015,2015.11,2015.2,weed
294313,I152097271,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,D14,790,,2015-11-23 17:43:00,2015,11,Monday,17,Part Two,BEACON ST,42.33626664,-71.14950271,"(42.33626664, -71.14950271)",11,2015,2015.11,2015.2,weed
294372,I152097209,1845,Drug Violation,DRUGS - POSS CLASS D,B3,441,,2015-11-23 14:40:00,2015,11,Monday,14,Part Two,BERNARD ST,42.29510066,-71.08051671,"(42.29510066, -71.08051671)",11,2015,2015.11,2015.2,weed
294676,I152096885,1845,Drug Violation,DRUGS - POSS CLASS D,E13,509,,2015-11-22 08:45:00,2015,11,Sunday,8,Part Two,HYDE PARK AVE,42.29853625,-71.11447939,"(42.29853625, -71.11447939)",11,2015,2015.11,2015.2,weed
295124,I152096393,1845,Drug Violation,DRUGS - POSS CLASS D,A7,23,,2015-11-20 16:12:00,2015,11,Friday,16,Part Two,MERIDIAN ST,42.37594469,-71.03911786,"(42.37594469, -71.03911786)",11,2015,2015.11,2015.2,weed
295158,I152096356,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C11,251,,2015-11-20 15:06:00,2015,11,Friday,15,Part Two,DENNY ST,42.30900916,-71.051081,"(42.30900916, -71.05108100)",11,2015,2015.11,2015.2,weed
295224,I152096283,1845,Drug Violation,DRUGS - POSS CLASS D,E13,573,,2015-11-20 09:30:00,2015,11,Friday,9,Part Two,MCBRIDE ST,42.30581531,-71.109627,"(42.30581531, -71.10962700)",11,2015,2015.11,2015.2,weed
295241,I152096264,1845,Drug Violation,DRUGS - POSS CLASS D,A1,119,,2015-11-20 09:27:00,2015,11,Friday,9,Part Two,BOYLSTON ST,42.35241815,-71.06525499,"(42.35241815, -71.06525499)",11,2015,2015.11,2015.2,weed
295610,I152095865,1845,Drug Violation,DRUGS - POSS CLASS D,B2,329,,2015-11-18 17:44:00,2015,11,Wednesday,17,Part Two,GENEVA AVE,42.30767844,-71.08050401,"(42.30767844, -71.08050401)",11,2015,2015.11,2015.2,weed
295696,I152095778,1845,Drug Violation,DRUGS - POSS CLASS D,A1,119,,2015-11-18 14:18:00,2015,11,Wednesday,14,Part Two,PARK ST,42.35653469,-71.06202057,"(42.35653469, -71.06202057)",11,2015,2015.11,2015.2,weed
295876,I152095577,1845,Drug Violation,DRUGS - POSS CLASS D,D4,157,,2015-11-17 19:26:00,2015,11,Tuesday,19,Part Two,PEMBROKE ST,42.34165966,-71.07593696,"(42.34165966, -71.07593696)",11,2015,2015.11,2015.2,weed
295884,I152095570,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,D14,778,,2015-11-17 19:25:00,2015,11,Tuesday,19,Part Two,WASHINGTON ST,42.349056,-71.1504985,"(42.34905600, -71.15049850)",11,2015,2015.11,2015.2,weed
296122,I152095325,1845,Drug Violation,DRUGS - POSS CLASS D,E13,572,,2015-11-16 22:53:00,2015,11,Monday,22,Part Two,DIXWELL ST,42.31433402,-71.09791405,"(42.31433402, -71.09791405)",11,2015,2015.11,2015.2,weed
296161,I152095287,1845,Drug Violation,DRUGS - POSS CLASS D,E18,516,,2015-11-16 20:10:00,2015,11,Monday,20,Part Two,TRUMAN PKWY,42.25194322,-71.11925138,"(42.25194322, -71.11925138)",11,2015,2015.11,2015.2,weed
296163,I152095286,1845,Drug Violation,DRUGS - POSS CLASS D,E5, ,,2015-11-16 19:45:00,2015,11,Monday,19,Part Two,,,,"(0.00000000, 0.00000000)",11,2015,2015.11,2015.2,weed
296264,I152095175,1845,Drug Violation,DRUGS - POSS CLASS D,D14,784,,2015-11-16 14:24:00,2015,11,Monday,14,Part Two,WARREN ST,42.34946444,-71.14270449,"(42.34946444, -71.14270449)",11,2015,2015.11,2015.2,weed
296323,I152095112,1845,Drug Violation,DRUGS - POSS CLASS D,D14,784,,2015-11-16 08:23:00,2015,11,Monday,8,Part Two,WARREN ST,42.34988575,-71.14522971,"(42.34988575, -71.14522971)",11,2015,2015.11,2015.2,weed
296491,I152094915,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C11,350,,2015-11-15 14:54:00,2015,11,Sunday,14,Part Two,DORCHESTER AVE,42.30254239,-71.0595669,"(42.30254239, -71.05956690)",11,2015,2015.11,2015.2,weed
296501,I152094903,1845,Drug Violation,DRUGS - POSS CLASS D,A1,112,,2015-11-15 14:06:00,2015,11,Sunday,14,Part Two,WASHINGTON ST,42.35512339,-71.0608798,"(42.35512339, -71.06087980)",11,2015,2015.11,2015.2,weed
296528,I152094876,1845,Drug Violation,DRUGS - POSS CLASS D,A1,111,,2015-11-15 12:24:00,2015,11,Sunday,12,Part Two,TEMPLE PL,42.35478783,-71.06123562,"(42.35478783, -71.06123562)",11,2015,2015.11,2015.2,weed
296556,I152094845,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C11,357,,2015-11-15 09:51:00,2015,11,Sunday,9,Part Two,GENEVA AVE,42.30046668,-71.06647544,"(42.30046668, -71.06647544)",11,2015,2015.11,2015.2,weed
296678,I152094695,1845,Drug Violation,DRUGS - POSS CLASS D,B2,184,,2015-11-14 18:41:00,2015,11,Saturday,18,Part Two,NORFOLK AVE,42.32269854,-71.06699941,"(42.32269854, -71.06699941)",11,2015,2015.11,2015.2,weed
296700,I152094673,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,E5,685,,2015-11-14 17:07:00,2015,11,Saturday,17,Part Two,HAYDN ST,42.27847679,-71.13997685,"(42.27847679, -71.13997685)",11,2015,2015.11,2015.2,weed
296721,I152094655,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C11,356,,2015-11-14 15:39:00,2015,11,Saturday,15,Part Two,GENEVA AVE,42.29848866,-71.06313294,"(42.29848866, -71.06313294)",11,2015,2015.11,2015.2,weed
296723,I152094653,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C11, ,,2015-11-14 16:07:00,2015,11,Saturday,16,Part Two,,,,"(0.00000000, 0.00000000)",11,2015,2015.11,2015.2,weed
296836,I152094528,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B2,330,,2015-11-14 07:51:00,2015,11,Saturday,7,Part Two,PASADENA RD,42.30511375,-71.0824323,"(42.30511375, -71.08243230)",11,2015,2015.11,2015.2,weed
296868,I152094493,1845,Drug Violation,DRUGS - POSS CLASS D,B2,281,,2015-11-14 02:48:00,2015,11,Saturday,2,Part Two,DUDLEY ST,42.32853529,-71.08213874,"(42.32853529, -71.08213874)",11,2015,2015.11,2015.2,weed
297112,I152094203,1845,Drug Violation,DRUGS - POSS CLASS D,D14,783,,2015-11-13 08:30:00,2015,11,Friday,8,Part Two,WARREN ST,42.34988575,-71.14522971,"(42.34988575, -71.14522971)",11,2015,2015.11,2015.2,weed
297203,I152094100,1845,Drug Violation,DRUGS - POSS CLASS D,A7,26,,2015-11-12 20:35:00,2015,11,Thursday,20,Part Two,BORDER ST,42.38166501,-71.04030314,"(42.38166501, -71.04030314)",11,2015,2015.11,2015.2,weed
297214,I152094087,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,E13,307,,2015-11-12 19:47:00,2015,11,Thursday,19,Part Two,WARDMAN RD,42.31529421,-71.09486034,"(42.31529421, -71.09486034)",11,2015,2015.11,2015.2,weed
297390,I152093897,1845,Drug Violation,DRUGS - POSS CLASS D,B3,476,,2015-11-12 10:10:00,2015,11,Thursday,10,Part Two,REGIS RD,42.27064206,-71.09587908,"(42.27064206, -71.09587908)",11,2015,2015.11,2015.2,weed
297706,I152093554,1845,Drug Violation,DRUGS - POSS CLASS D,D4,149,,2015-11-10 21:33:00,2015,11,Tuesday,21,Part Two,COLUMBUS AVE,42.343207,-71.078564,"(42.34320700, -71.07856400)",11,2015,2015.11,2015.2,weed
297727,I152093533,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B2,313,,2015-11-10 16:57:00,2015,11,Tuesday,16,Part Two,HARRISHOF ST,42.31637566,-71.0869149,"(42.31637566, -71.08691490)",11,2015,2015.11,2015.2,weed
297763,I152093488,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B2, ,,2015-11-10 16:45:00,2015,11,Tuesday,16,Part Two,BLUE HILL AVE,,,"(0.00000000, 0.00000000)",11,2015,2015.11,2015.2,weed
298135,I152093057,1845,Drug Violation,DRUGS - POSS CLASS D,A7,28,,2015-11-09 11:39:00,2015,11,Monday,11,Part Two,MERIDIAN ST,42.37172932,-71.03899985,"(42.37172932, -71.03899985)",11,2015,2015.11,2015.2,weed
298278,I152092892,1845,Drug Violation,DRUGS - POSS CLASS D,B3,944,,2015-11-08 19:04:00,2015,11,Sunday,19,Part Two,STRATTON ST,42.29017432,-71.08808525,"(42.29017432, -71.08808525)",11,2015,2015.11,2015.2,weed
298308,I152092858,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C11,249,,2015-11-08 17:23:00,2015,11,Sunday,17,Part Two,SAVIN HILL AVE,42.31159462,-71.05367662,"(42.31159462, -71.05367662)",11,2015,2015.11,2015.2,weed
298476,I152092670,1845,Drug Violation,DRUGS - POSS CLASS D,B2,324,Y,2015-11-08 00:00:00,2015,11,Sunday,0,Part Two,DEWEY ST,42.31676691,-71.07714054,"(42.31676691, -71.07714054)",11,2015,2015.11,2015.2,weed
298932,I152092165,1845,Drug Violation,DRUGS - POSS CLASS D,B3, ,,2015-11-06 12:45:00,2015,11,Friday,12,Part Two,,,,"(0.00000000, 0.00000000)",11,2015,2015.11,2015.2,weed
298992,I152092098,1845,Drug Violation,DRUGS - POSS CLASS D,C6,197,,2015-11-06 09:39:00,2015,11,Friday,9,Part Two,C ST,42.33723127,-71.05539138,"(42.33723127, -71.05539138)",11,2015,2015.11,2015.2,weed
299094,I152091977,1845,Drug Violation,DRUGS - POSS CLASS D,B2,904,,2015-11-05 18:15:42,2015,11,Thursday,18,Part Two,HARRISON AVE,42.33024908,-71.08189495,"(42.33024908, -71.08189495)",11,2015,2015.11,2015.2,weed
299338,I152091697,1845,Drug Violation,DRUGS - POSS CLASS D,B2,326,,2015-11-04 18:15:00,2015,11,Wednesday,18,Part Two,FAYSTON ST,42.31224327,-71.07549901,"(42.31224327, -71.07549901)",11,2015,2015.11,2015.2,weed
299376,I152091657,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C6,174,,2015-11-04 17:30:00,2015,11,Wednesday,17,Part Two,ALGER ST,42.33283801,-71.05700401,"(42.33283801, -71.05700401)",11,2015,2015.11,2015.2,weed
299437,I152091595,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C11,348,,2015-11-04 13:18:00,2015,11,Wednesday,13,Part Two,FREEPORT ST,42.30650674,-71.05756867,"(42.30650674, -71.05756867)",11,2015,2015.11,2015.2,weed
299625,I152091388,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,D4,270,,2015-11-03 19:39:00,2015,11,Tuesday,19,Part Two,HARRISON AVE,42.33401829,-71.07638124,"(42.33401829, -71.07638124)",11,2015,2015.11,2015.2,weed
299883,I152091112,1845,Drug Violation,DRUGS - POSS CLASS D,E5,822,,2015-11-03 00:50:00,2015,11,Tuesday,0,Part Two,GEORGETOWNE PL,42.25520097,-71.14449084,"(42.25520097, -71.14449084)",11,2015,2015.11,2015.2,weed
299918,I152091064,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C11,257,,2015-11-02 20:27:00,2015,11,Monday,20,Part Two,HANCOCK ST,42.31247848,-71.06429045,"(42.31247848, -71.06429045)",11,2015,2015.11,2015.2,weed
299932,I152091049,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C11,289,,2015-11-02 20:11:00,2015,11,Monday,20,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)",11,2015,2015.11,2015.2,weed
300102,I152090865,1845,Drug Violation,DRUGS - POSS CLASS D,D4,622,,2015-11-02 11:40:00,2015,11,Monday,11,Part Two,BEACON ST,42.3490064,-71.09623578,"(42.34900640, -71.09623578)",11,2015,2015.11,2015.2,weed
300106,I152090859,1845,Drug Violation,DRUGS - POSS CLASS D,A15,44,,2015-11-02 08:40:00,2015,11,Monday,8,Part Two,MEDFORD ST,42.38048207,-71.06087725,"(42.38048207, -71.06087725)",11,2015,2015.11,2015.2,weed
300137,I152090828,1845,Drug Violation,DRUGS - POSS CLASS D,B2,289,,2015-11-02 09:48:00,2015,11,Monday,9,Part Two,MALCOLM X BLVD,42.33123776,-71.09140736,"(42.33123776, -71.09140736)",11,2015,2015.11,2015.2,weed
300267,I152090681,1845,Drug Violation,DRUGS - POSS CLASS D,A7,28,,2015-11-01 17:07:00,2015,11,Sunday,17,Part Two,PARIS ST,42.37081805,-71.03929078,"(42.37081805, -71.03929078)",11,2015,2015.11,2015.2,weed
300632,I152090289,1845,Drug Violation,DRUGS - POSS CLASS D,A7,26,,2015-10-31 12:32:00,2015,10,Saturday,12,Part Two,BORDER ST,42.38229155,-71.04036424,"(42.38229155, -71.04036424)",10,2015,2015.10,2015.2,weed
